Mat Object: (p_) 2 MPI processes
  type: mpiaij
row 228: (91, -0.454008)  (113, -1.09198)  (209, -0.454009)  (228, 2.) 
row 229: (76, -0.454008)  (86, -0.454008)  (114, -0.990972)  (229, 1.89899) 
row 230: (230, 2.)  (340, -1.09199)  (343, -0.45401)  (358, -0.454009) 
row 231: (231, 2.)  (340, -0.454009)  (341, -1.09198)  (347, -0.454007) 
row 232: (117, -0.454008)  (232, 2.)  (342, -1.09198)  (358, -0.454007) 
row 233: (233, 2.)  (238, -0.454009)  (342, -0.454008)  (343, -1.09198) 
row 234: (234, 2.)  (249, -0.454009)  (341, -0.454009)  (345, -1.09198) 
row 235: (235, 2.)  (254, -0.454008)  (345, -0.454008)  (346, -1.09198) 
row 236: (236, 2.)  (245, -0.454008)  (347, -1.09198)  (360, -0.454008) 
row 237: (237, 2.)  (348, -1.09198)  (352, -0.454008)  (354, -0.454008) 
row 238: (233, -0.454009)  (238, 2.)  (241, -0.45401)  (349, -1.09198) 
row 239: (239, 2.)  (340, -0.454008)  (347, -0.454008)  (350, -1.09198) 
row 240: (0, -0.454008)  (240, 2.)  (247, -0.454008)  (351, -1.09198) 
row 241: (238, -0.45401)  (241, 2.)  (352, -1.09198)  (363, -0.454007) 
row 242: (242, 2.)  (352, -0.454009)  (353, -1.09198)  (364, -0.45401) 
row 243: (243, 2.)  (258, -0.454008)  (354, -1.09198)  (355, -0.454008) 
row 244: (244, 2.)  (245, -0.454008)  (350, -0.454008)  (355, -1.09198) 
row 245: (236, -0.454008)  (244, -0.454008)  (245, 2.)  (356, -1.09198) 
row 246: (246, 2.)  (262, -0.454008)  (356, -0.454008)  (357, -1.09198) 
row 247: (119, -0.454009)  (240, -0.454008)  (247, 2.)  (358, -1.09198) 
row 248: (248, 2.)  (359, -1.09198)  (361, -0.454008)  (371, -0.454008) 
row 249: (234, -0.454009)  (249, 2.)  (360, -1.09198)  (361, -0.454008) 
row 250: (250, 2.)  (361, -1.09198)  (368, -0.454008)  (388, -0.454008) 
row 251: (133, -0.454008)  (251, 2.)  (349, -0.454008)  (362, -1.09198) 
row 252: (252, 2.)  (253, -0.454008)  (363, -1.09198)  (366, -0.454008) 
row 253: (252, -0.454008)  (253, 2.)  (264, -0.454009)  (364, -1.09198) 
row 254: (127, -0.454008)  (235, -0.454008)  (254, 2.)  (365, -1.09198) 
row 255: (16, -0.454008)  (255, 2.)  (305, -0.454008)  (366, -1.09198) 
row 256: (256, 2.)  (279, -0.454009)  (367, -1.09198)  (388, -0.454009) 
row 257: (257, 2.)  (260, -0.454008)  (368, -1.09198)  (387, -0.454008) 
row 258: (243, -0.454008)  (258, 2.)  (369, -1.09198)  (380, -0.454008) 
row 259: (259, 2.)  (271, -0.454008)  (369, -0.454008)  (370, -1.09198) 
row 260: (257, -0.454008)  (260, 2.)  (371, -1.09198)  (394, -0.454008) 
row 261: (22, -0.454008)  (261, 2.)  (365, -0.454008)  (372, -1.09198) 
row 262: (246, -0.454008)  (262, 2.)  (284, -0.454008)  (373, -1.09198) 
row 263: (263, 2.)  (274, -0.454008)  (374, -1.09198)  (390, -0.454008) 
row 264: (253, -0.454009)  (264, 2.)  (285, -0.45401)  (375, -1.09198) 
row 265: (265, 2.)  (376, -1.09198)  (378, -0.454008)  (396, -0.454008) 
row 266: (266, 2.)  (297, -0.45401)  (377, -1.09198)  (396, -0.454009) 
row 267: (267, 2.)  (268, -0.454008)  (328, -0.454008)  (378, -1.09198) 
row 268: (267, -0.454008)  (268, 2.)  (302, -0.454008)  (379, -1.09198) 
row 269: (269, 2.)  (376, -0.454008)  (379, -0.454008)  (380, -1.09198) 
row 270: (270, 2.)  (369, -0.454008)  (379, -0.454008)  (381, -1.09198) 
row 271: (259, -0.454008)  (271, 2.)  (382, -1.09198)  (383, -0.454008) 
row 272: (272, 2.)  (273, -0.454008)  (383, -1.09198)  (448, -0.454008) 
row 273: (272, -0.454008)  (273, 2.)  (303, -0.454008)  (384, -1.09198) 
row 274: (263, -0.454008)  (274, 2.)  (275, -0.454008)  (385, -1.09198) 
row 275: (274, -0.454008)  (275, 2.)  (386, -1.09198)  (411, -0.454008) 
row 276: (276, 2.)  (283, -0.454008)  (292, -0.454008)  (387, -1.09198) 
row 277: (277, 2.)  (357, -0.454009)  (374, -0.454007)  (388, -1.09198) 
row 278: (278, 2.)  (294, -0.454008)  (389, -1.09198)  (394, -0.454008) 
row 279: (256, -0.454009)  (279, 2.)  (390, -1.09198)  (391, -0.454008) 
row 280: (280, 2.)  (290, -0.454008)  (332, -0.454008)  (391, -1.09198) 
row 281: (281, 2.)  (375, -0.454008)  (392, -1.09198)  (393, -0.454008) 
row 282: (282, 2.)  (286, -0.454008)  (393, -1.09198)  (408, -0.454008) 
row 283: (276, -0.454008)  (283, 2.)  (394, -1.09198)  (404, -0.454008) 
row 284: (262, -0.454008)  (284, 2.)  (383, -0.454008)  (395, -1.09198) 
row 285: (264, -0.45401)  (285, 2.)  (393, -0.454007)  (396, -1.09198) 
row 286: (282, -0.454008)  (286, 2.)  (336, -0.454008)  (397, -1.09198) 
row 287: (287, 2.)  (398, -1.09198)  (411, -0.454008)  (424, -0.454008) 
row 288: (288, 2.)  (304, -0.454008)  (399, -1.09198)  (421, -0.454008) 
row 289: (289, 2.)  (321, -0.454009)  (332, -0.454009)  (400, -1.09198) 
row 290: (280, -0.454008)  (290, 2.)  (400, -0.454008)  (401, -1.09198) 
row 291: (291, 2.)  (292, -0.454008)  (317, -0.454008)  (402, -1.09198) 
row 292: (276, -0.454008)  (291, -0.454008)  (292, 2.)  (403, -1.09198) 
row 293: (293, 2.)  (329, -0.454008)  (403, -0.454008)  (404, -1.09198) 
row 294: (278, -0.454008)  (294, 2.)  (405, -1.09198)  (406, -0.454008) 
row 295: (65, -0.454008)  (295, 2.)  (406, -1.09198)  (425, -0.454008) 
row 296: (296, 2.)  (377, -0.454008)  (407, -1.09198)  (437, -0.454008) 
row 297: (266, -0.45401)  (297, 2.)  (408, -1.09198)  (437, -0.454008) 
row 298: (298, 2.)  (299, -0.454009)  (408, -0.454009)  (409, -1.09198) 
row 299: (298, -0.454009)  (299, 2.)  (334, -0.454008)  (410, -1.09198) 
row 300: (300, 2.)  (411, -1.09198)  (412, -0.454008)  (447, -0.454008) 
row 301: (301, 2.)  (412, -1.09198)  (431, -0.454008)  (433, -0.454008) 
row 302: (268, -0.454008)  (302, 2.)  (413, -1.09198)  (415, -0.454008) 
row 303: (273, -0.454008)  (303, 2.)  (398, -0.454008)  (414, -1.09198) 
row 304: (288, -0.454008)  (304, 2.)  (415, -1.09198)  (445, -0.454008) 
row 305: (78, -1.09198)  (255, -0.454008)  (305, 2.)  (392, -0.454008) 
row 306: (306, 3.01433)  (307, -0.587335)  (416, -1.25232) 
row 307: (306, -0.587335)  (307, 3.01433)  (417, -1.25232) 
row 308: (308, 2.16034)  (418, -1.25232)  (419, -0.454008)  (438, -0.454008) 
row 309: (309, 2.94767)  (419, -1.25232)  (445, -0.520672) 
row 310: (310, 2.16034)  (316, -0.454008)  (420, -1.25232)  (446, -0.454008) 
row 311: (311, 3.01433)  (335, -0.587335)  (421, -1.25232) 
row 312: (312, 3.01433)  (313, -0.587335)  (422, -1.25232) 
row 313: (312, -0.587335)  (313, 3.01433)  (423, -1.25232) 
row 314: (314, 3.01433)  (337, -0.587335)  (424, -1.25232) 
row 315: (315, 1.40298)  (330, -0.412011)  (425, -0.990972) 
row 316: (310, -0.454008)  (316, 2.16034)  (397, -0.454008)  (426, -1.25232) 
row 317: (291, -0.454008)  (317, 2.)  (391, -0.454008)  (427, -1.09198) 
row 318: (318, 1.36099)  (428, -0.990972)  (443, -0.370013) 
row 319: (319, 2.227)  (409, -0.454008)  (426, -0.520672)  (429, -1.25232) 
row 320: (320, 1.89899)  (400, -0.454008)  (430, -0.990972)  (432, -0.454008) 
row 321: (289, -0.454009)  (321, 2.)  (431, -1.09198)  (432, -0.454008) 
row 322: (322, 1.40298)  (432, -0.990972)  (435, -0.412011) 
row 323: (323, 3.01433)  (324, -0.587336)  (433, -1.25232) 
row 324: (323, -0.587336)  (324, 3.01433)  (434, -1.25232) 
row 325: (325, 2.)  (435, -1.09198) 
