Mat Object: (p_) 2 MPI processes
  type: mpiaij
row 311: (151, -0.229457)  (159, -0.18595)  (279, -0.383427)  (311, 0.798834) 
row 312: (26, -0.280869)  (204, -0.364874)  (298, -0.658802)  (312, 1.30454) 
row 313: (45, -0.366319)  (160, -0.455045)  (277, -0.519427)  (313, 1.34079) 
row 314: (198, -0.417052)  (226, -0.446664)  (234, -0.299537)  (314, 1.16325) 
row 315: (212, -0.459182)  (228, -0.464274)  (261, -0.273203)  (315, 1.19666) 
row 316: (33, -0.32339)  (56, -0.293379)  (182, -0.320624)  (316, 0.937393) 
row 317: (81, -0.349337)  (82, -0.327016)  (115, -0.559724)  (317, 1.23608) 
row 318: (202, -0.280991)  (318, 0.557838)  (338, -0.276848) 
row 319: (31, -0.283839)  (93, -0.368037)  (287, -0.519762)  (319, 1.17164) 
row 320: (25, -0.401855)  (204, -0.157626)  (320, 1.08022)  (439, -0.520744) 
row 321: (84, -0.182687)  (249, -0.280167)  (321, 0.462854) 
row 322: (41, -0.407709)  (77, -0.202483)  (221, -0.343002)  (322, 0.953195) 
row 323: (41, -0.443088)  (220, -0.425646)  (239, -0.158408)  (323, 1.02714) 
row 324: (42, -0.341316)  (324, 1.01077)  (326, -0.669459) 
row 325: (59, -0.60862)  (70, -0.427543)  (259, -0.28564)  (325, 1.3218) 
row 326: (69, -0.311255)  (103, -0.547251)  (324, -0.669459)  (326, 1.52796) 
row 327: (47, -0.659266)  (59, -0.500768)  (218, -0.313048)  (327, 1.47308) 
row 328: (219, -0.392714)  (242, -0.413441)  (328, 0.806156) 
row 329: (68, -0.452756)  (233, -0.348278)  (266, -0.314695)  (329, 1.11573) 
row 330: (242, -0.212238)  (298, -0.274493)  (330, 0.486731) 
row 331: (197, -0.484633)  (237, -0.237858)  (271, -0.318389)  (331, 1.04088) 
row 332: (201, -0.471588)  (224, -0.294274)  (236, -0.316073)  (332, 1.08194) 
row 333: (264, -0.835286)  (288, -0.303826)  (333, 1.73687)  (337, -0.597755) 
row 334: (199, -0.459699)  (243, -0.358002)  (292, -0.48674)  (334, 1.30444) 
row 335: (100, -0.308824)  (273, -0.344418)  (294, -0.430057)  (335, 1.0833) 
row 336: (12, -0.369768)  (58, -0.450077)  (222, -0.523669)  (336, 1.34351) 
row 337: (209, -0.28261)  (333, -0.597755)  (337, 1.72237)  (339, -0.842008) 
row 338: (203, -0.275143)  (263, -0.327969)  (318, -0.276848)  (338, 0.87996) 
row 339: (10, -0.416117)  (337, -0.842008)  (339, 2.76642) 
row 340: (92, -0.501885)  (93, -0.547658)  (104, -0.501359)  (340, 1.5509) 
row 341: (200, -0.418424)  (230, -0.265518)  (244, -0.457058)  (341, 1.141) 
row 342: (80, -0.316042)  (245, -0.569412)  (342, 3.22327) 
row 343: (260, -0.336538)  (261, -0.569962)  (343, 0.9065) 
row 344: (262, -0.399382)  (263, -0.803822)  (344, 2.79932) 
row 345: (70, -0.536974)  (247, -0.520511)  (250, -0.289898)  (345, 1.34738) 
row 346: (346, 1.48202)  (467, -0.623283)  (537, -0.529886)  (666, -0.328848) 
row 347: (347, 1.08193)  (566, -0.317633)  (637, -0.360567)  (670, -0.403734) 
row 348: (348, 1.44755)  (485, -0.49222)  (661, -0.388359)  (685, -0.566968) 
row 349: (349, 1.0954)  (551, -0.289289)  (608, -0.444726)  (640, -0.36139) 
row 350: (350, 1.50321)  (442, -0.486168)  (471, -0.440623)  (671, -0.576425) 
row 351: (351, 1.50628)  (532, -0.42679)  (616, -0.435587)  (617, -0.643906) 
row 352: (352, 1.50877)  (628, -0.405089)  (638, -0.598368)  (665, -0.505309) 
row 353: (353, 1.53299)  (461, -0.504737)  (516, -0.440671)  (633, -0.587583) 
row 354: (354, 1.47898)  (592, -0.405637)  (593, -0.594039)  (686, -0.479308) 
row 355: (355, 1.20712)  (430, -0.476624)  (591, -0.351834)  (675, -0.378659) 
row 356: (356, 1.19016)  (487, -0.364622)  (553, -0.326676)  (655, -0.498865) 
row 357: (357, 1.60015)  (491, -0.559205)  (656, -0.528094)  (680, -0.512853) 
row 358: (358, 1.57177)  (488, -0.587184)  (618, -0.511711)  (689, -0.472873) 
row 359: (359, 1.71301)  (388, -0.466105)  (620, -0.616663)  (621, -0.630245) 
row 360: (360, 0.94804)  (429, -0.386742)  (494, -0.369155)  (564, -0.192142) 
row 361: (361, 1.43168)  (440, -0.546153)  (544, -0.367336)  (623, -0.518191) 
row 362: (362, 1.17016)  (371, -0.386816)  (505, -0.446986)  (549, -0.336361) 
row 363: (363, 1.30478)  (583, -0.410964)  (635, -0.384655)  (636, -0.509166) 
row 364: (364, 1.13101)  (421, -0.366664)  (443, -0.358219)  (495, -0.406125) 
row 365: (365, 1.48395)  (366, -0.568965)  (396, -0.46803)  (513, -0.446954) 
row 366: (365, -0.568965)  (366, 2.99531)  (489, -0.825384) 
row 367: (367, 1.16095)  (368, -0.307336)  (379, -0.299778)  (452, -0.553841) 
row 368: (367, -0.307336)  (368, 0.710515)  (400, -0.403179) 
row 369: (369, 1.15681)  (370, -0.233294)  (501, -0.512494)  (540, -0.411019) 
row 370: (369, -0.233294)  (370, 1.47603)  (402, -0.570077)  (539, -0.672657) 
row 371: (362, -0.386816)  (371, 1.5726)  (550, -0.679783)  (636, -0.506002) 
row 372: (372, 1.22135)  (391, -0.390262)  (481, -0.319287)  (524, -0.511798) 
row 373: (373, 1.23636)  (391, -0.494101)  (419, -0.180092)  (441, -0.562164) 
row 374: (374, 1.33192)  (394, -0.367895)  (448, -0.467605)  (490, -0.496417) 
row 375: (375, 2.0246)  (448, -0.937786)  (464, -0.718619)  (508, -0.368198) 
row 376: (376, 2.98209)  (377, -0.648055)  (499, -0.513189) 
row 377: (376, -0.648055)  (377, 1.52073)  (417, -0.404511)  (526, -0.468166) 
row 378: (378, 1.18243)  (413, -0.502111)  (509, -0.376769)  (513, -0.303548) 
row 379: (367, -0.299778)  (379, 0.561846)  (533, -0.262067) 
row 380: (380, 1.0827)  (415, -0.407025)  (520, -0.239979)  (533, -0.435693) 
row 381: (381, 1.6712)  (405, -0.307427)  (481, -0.923051)  (523, -0.440719) 
row 382: (382, 1.07674)  (405, -0.399124)  (420, -0.300373)  (525, -0.377244) 
row 383: (383, 1.00831)  (417, -0.422141)  (443, -0.252485)  (503, -0.333687) 
row 384: (384, 2.8095)  (423, -0.274605)  (493, -0.710806) 
row 385: (385, 3.1258)  (389, -0.388705)  (423, -0.415654) 
row 386: (386, 1.48886)  (411, -0.512032)  (497, -0.655662)  (605, -0.321164) 
row 387: (387, 1.3413)  (529, -0.470138)  (585, -0.501121)  (606, -0.370044) 
row 388: (359, -0.466105)  (388, 1.80398)  (418, -0.783064)  (615, -0.554808) 
row 389: (385, -0.388705)  (389, 1.39628)  (517, -0.592205)  (569, -0.415372) 
row 390: (390, 0.884003)  (441, -0.268143)  (520, -0.376242)  (534, -0.239618) 
row 391: (372, -0.390262)  (373, -0.494101)  (391, 1.31503)  (654, -0.430668) 
row 392: (392, 1.63546)  (412, -0.704585)  (549, -0.568776)  (612, -0.362098) 
row 393: (393, 0.787527)  (482, -0.209209)  (505, -0.261919)  (612, -0.316399) 
row 394: (374, -0.367895)  (394, 1.1284)  (541, -0.311099)  (631, -0.449403) 
row 395: (395, 1.44634)  (455, -0.410214)  (527, -0.556436)  (541, -0.479688) 
row 396: (365, -0.46803)  (396, 3.1996)  (509, -0.447698) 
row 397: (397, 0.997155)  (573, -0.401391)  (606, -0.270279)  (607, -0.325485) 
row 398: (398, 1.11098)  (409, -0.489971)  (511, -0.306747)  (548, -0.314258) 
row 399: (399, 0.848089)  (400, -0.373135)  (457, -0.474954) 
row 400: (368, -0.403179)  (399, -0.373135)  (400, 1.32736)  (611, -0.55105) 
row 401: (401, 1.67938)  (489, -0.643804)  (568, -0.526714)  (651, -0.508862) 
row 402: (370, -0.570077)  (402, 1.36777)  (411, -0.506675)  (428, -0.291016) 
row 403: (403, 1.14074)  (428, -0.382909)  (501, -0.415235)  (600, -0.342597) 
row 404: (404, 1.46029)  (420, -0.694089)  (422, -0.323577)  (493, -0.442629) 
row 405: (381, -0.307427)  (382, -0.399124)  (405, 0.70655) 
row 406: (406, 1.34559)  (437, -0.420019)  (499, -0.481175)  (582, -0.444396) 
row 407: (227, -0.809006)  (407, 3.15074)  (489, -0.614217) 
row 408: (408, 1.57615)  (426, -0.490155)  (479, -0.528909)  (611, -0.557089) 
row 409: (398, -0.489971)  (409, 1.37158)  (464, -0.383185)  (573, -0.498429) 
row 410: (410, 1.03023)  (466, -0.435452)  (547, -0.255961)  (548, -0.338814) 
row 411: (386, -0.512032)  (402, -0.506675)  (411, 3.02659) 
row 412: (392, -0.704585)  (412, 2.93804)  (509, -0.419731) 
row 413: (378, -0.502111)  (413, 1.11944)  (612, -0.261949)  (613, -0.355378) 
row 414: (414, 1.08812)  (580, -0.259704)  (624, -0.457616)  (654, -0.370804) 
row 415: (380, -0.407025)  (415, 1.38815)  (452, -0.352388)  (453, -0.628737) 
row 416: (416, 2.88558)  (483, -0.558566)  (499, -0.501765) 
row 417: (377, -0.404511)  (383, -0.422141)  (417, 1.26428)  (582, -0.437632) 
row 418: (388, -0.783064)  (418, 1.55732)  (455, -0.527178)  (517, -0.247077) 
row 419: (373, -0.180092)  (419, 0.572715)  (481, -0.392623) 
row 420: (382, -0.300373)  (404, -0.694089)  (420, 1.48825)  (523, -0.493793) 
row 421: (364, -0.366664)  (421, 2.85247)  (507, -0.772703) 
row 422: (404, -0.323577)  (422, 0.960815)  (570, -0.350747)  (614, -0.286491) 
row 423: (384, -0.274605)  (385, -0.415654)  (423, 1.01777)  (570, -0.327507) 
row 424: (424, 2.98252)  (502, -0.49241)  (607, -0.409112) 
row 425: (425, 1.15066)  (506, -0.343867)  (530, -0.288227)  (574, -0.518569) 
row 426: (408, -0.490155)  (426, 1.68242)  (457, -0.562926)  (622, -0.629341) 
row 427: (427, 2.73109)  (497, -0.889073)  (502, -0.406574) 
row 428: (402, -0.291016)  (403, -0.382909)  (428, 1.04439)  (605, -0.370464) 
row 429: (360, -0.386742)  (429, 1.11337)  (667, -0.461024)  (688, -0.265602) 
row 430: (355, -0.476624)  (430, 1.49258)  (484, -0.607963)  (588, -0.407991) 
row 431: (431, 2.7824)  (493, -0.352367)  (525, -0.781815) 
row 432: (432, 1.17512)  (519, -0.240256)  (522, -0.397236)  (614, -0.537626) 
row 433: (433, 2.965)  (503, -0.370566)  (526, -0.98749) 
row 434: (434, 1.2204)  (467, -0.37334)  (637, -0.354089)  (638, -0.492968) 
row 435: (435, 0.897606)  (465, -0.350867)  (547, -0.246977)  (576, -0.299762) 
row 436: (436, 0.986217)  (642, -0.27392)  (647, -0.34268)  (685, -0.369617) 
row 437: (406, -0.420019)  (437, 1.33811)  (498, -0.485932)  (540, -0.432158) 
row 438: (438, 1.44738)  (501, -0.489394)  (588, -0.408289)  (589, -0.5497) 
row 439: (320, -0.520744)  (439, 0.971436)  (457, -0.450693) 
row 440: (361, -0.546153)  (440, 1.43086)  (624, -0.424623)  (667, -0.460086) 
row 441: (373, -0.562164)  (390, -0.268143)  (441, 0.830307) 
row 442: (350, -0.486168)  (442, 1.45497)  (484, -0.515733)  (672, -0.453073) 
row 443: (364, -0.358219)  (383, -0.252485)  (443, 1.05056)  (598, -0.439855) 
row 444: (444, 1.58272)  (528, -0.519924)  (545, -0.483241)  (679, -0.579553) 
row 445: (445, 1.31841)  (588, -0.528393)  (600, -0.429004)  (650, -0.361009) 
row 446: (446, 1.03334)  (559, -0.244672)  (560, -0.408233)  (655, -0.380435) 
row 447: (447, 1.08523)  (528, -0.440992)  (648, -0.36339)  (655, -0.28085) 
row 448: (374, -0.467605)  (375, -0.937786)  (448, 2.86355) 
row 449: (449, 1.46565)  (456, -0.514072)  (558, -0.450225)  (660, -0.501357) 
row 450: (450, 1.3568)  (513, -0.630754)  (567, -0.376548)  (568, -0.349499) 
row 451: (451, 1.44068)  (608, -0.336481)  (609, -0.524251)  (645, -0.579951) 
row 452: (367, -0.553841)  (415, -0.352388)  (452, 1.33975)  (514, -0.433522) 
row 453: (415, -0.628737)  (453, 1.31801)  (586, -0.419352)  (687, -0.269925) 
row 454: (187, -0.593952)  (454, 1.59101)  (571, -0.427708)  (690, -0.569348) 
row 455: (395, -0.410214)  (418, -0.527178)  (455, 1.31096)  (536, -0.37357) 
row 456: (449, -0.514072)  (456, 1.42913)  (601, -0.513149)  (620, -0.40191) 
row 457: (399, -0.474954)  (426, -0.562926)  (439, -0.450693)  (457, 1.48857) 
row 458: (458, 1.62875)  (514, -0.520126)  (610, -0.552593)  (687, -0.556031) 
row 459: (459, 0.892275)  (512, -0.267314)  (568, -0.329143)  (652, -0.295818) 
row 460: (87, -0.605479)  (460, 1.6605)  (639, -0.49488)  (684, -0.560139) 
row 461: (353, -0.504737)  (461, 1.65905)  (480, -0.471178)  (538, -0.68314) 
row 462: (462, 1.54203)  (492, -0.574874)  (632, -0.533552)  (682, -0.433603) 
row 463: (182, -0.510467)  (463, 1.22099)  (581, -0.281618)  (617, -0.42891) 
row 464: (375, -0.718619)  (409, -0.383185)  (464, 1.89142)  (504, -0.789614) 
row 465: (435, -0.350867)  (465, 1.17557)  (557, -0.462171)  (575, -0.362536) 
row 466: (410, -0.435452)  (466, 1.33932)  (557, -0.363915)  (660, -0.539951) 
row 467: (346, -0.623283)  (434, -0.37334)  (467, 1.42487)  (566, -0.428248) 
row 468: (468, 1.31177)  (486, -0.505929)  (638, -0.387126)  (664, -0.418713) 
row 469: (469, 1.07506)  (590, -0.402786)  (675, -0.295958)  (678, -0.376321) 
row 470: (470, 2.84188)  (507, -0.449039)  (549, -0.961494) 
row 471: (350, -0.440623)  (471, 1.42024)  (555, -0.513506)  (645, -0.46611) 
row 472: (472, 1.32892)  (522, -0.41002)  (524, -0.62868)  (544, -0.290219) 
row 473: (473, 1.29586)  (587, -0.289246)  (632, -0.528263)  (687, -0.478349) 
row 474: (474, 1.23126)  (487, -0.36137)  (554, -0.314818)  (681, -0.555076) 
row 475: (475, 1.13608)  (490, -0.399593)  (515, -0.371786)  (541, -0.364696) 
row 476: (476, 1.3998)  (627, -0.416548)  (663, -0.490124)  (668, -0.493129) 
row 477: (477, 1.44794)  (485, -0.525074)  (486, -0.453683)  (637, -0.469178) 
row 478: (478, 1.18669)  (512, -0.307055)  (608, -0.535443)  (684, -0.344194) 
row 479: (408, -0.528909)  (479, 1.52896)  (510, -0.496636)  (610, -0.503416) 
row 480: (461, -0.471178)  (480, 1.16261)  (564, -0.365883)  (688, -0.325554) 
row 481: (372, -0.319287)  (381, -0.923051)  (419, -0.392623)  (481, 1.63496) 
row 482: (393, -0.209209)  (482, 0.862188)  (555, -0.348896)  (613, -0.304083) 
row 483: (416, -0.558566)  (483, 1.23101)  (539, -0.307095)  (540, -0.365349) 
row 484: (430, -0.607963)  (442, -0.515733)  (484, 1.56069)  (635, -0.436998) 
row 485: (348, -0.49222)  (477, -0.525074)  (485, 1.49431)  (662, -0.477011) 
row 486: (468, -0.505929)  (477, -0.453683)  (486, 1.35395)  (575, -0.394336) 
row 487: (356, -0.364622)  (474, -0.36137)  (487, 1.21962)  (596, -0.493628) 
row 488: (7, -0.660719)  (358, -0.587184)  (488, 1.59129)  (681, -0.343388) 
row 489: (366, -0.825384)  (401, -0.643804)  (407, -0.614217)  (489, 2.08341) 
row 490: (374, -0.496417)  (475, -0.399593)  (490, 3.06896) 
row 491: (357, -0.559205)  (491, 1.3026)  (562, -0.345498)  (657, -0.3979) 
row 492: (462, -0.574874)  (492, 1.5953)  (578, -0.424041)  (610, -0.596383) 
row 493: (384, -0.710806)  (404, -0.442629)  (431, -0.352367)  (493, 1.5058) 
row 494: (360, -0.369155)  (494, 1.1024)  (563, -0.315058)  (623, -0.418191) 
row 495: (364, -0.406125)  (495, 3.02172)  (503, -0.431702) 
row 496: (295, -0.63168)  (496, 1.66516)  (651, -0.438388)  (652, -0.595092) 
row 497: (386, -0.655662)  (427, -0.889073)  (497, 1.83111)  (585, -0.286374) 
row 498: (437, -0.485932)  (498, 1.2114)  (583, -0.298186)  (589, -0.427279) 
row 499: (376, -0.513189)  (406, -0.481175)  (416, -0.501765)  (499, 1.49613) 
row 500: (500, 1.08993)  (595, -0.402977)  (626, -0.31723)  (686, -0.369723) 
row 501: (369, -0.512494)  (403, -0.415235)  (438, -0.489394)  (501, 1.41712) 
row 502: (424, -0.49241)  (427, -0.406574)  (502, 1.22176)  (606, -0.322771) 
row 503: (383, -0.333687)  (433, -0.370566)  (495, -0.431702)  (503, 1.13595) 
row 504: (464, -0.789614)  (504, 2.91348)  (607, -0.425049) 
row 505: (362, -0.446986)  (393, -0.261919)  (505, 1.02047)  (556, -0.311565) 
row 506: (425, -0.343867)  (506, 1.0453)  (529, -0.3012)  (573, -0.400234) 
row 507: (421, -0.772703)  (470, -0.449039)  (507, 1.65648)  (550, -0.434734) 
row 508: (375, -0.368198)  (508, 1.50369)  (548, -0.570863)  (631, -0.564626) 
row 509: (378, -0.376769)  (396, -0.447698)  (412, -0.419731)  (509, 1.2442) 
row 510: (479, -0.496636)  (510, 1.39412)  (634, -0.420917)  (683, -0.476569) 
row 511: (398, -0.306747)  (511, 0.791131)  (547, -0.200701)  (574, -0.283683) 
row 512: (459, -0.267314)  (478, -0.307055)  (512, 0.858235)  (567, -0.283865) 
row 513: (365, -0.446954)  (378, -0.303548)  (450, -0.630754)  (513, 1.38126) 
row 514: (452, -0.433522)  (458, -0.520126)  (514, 1.4173)  (611, -0.463653) 
row 515: (475, -0.371786)  (515, 2.69026)  (536, -0.661803) 
row 516: (353, -0.440671)  (516, 1.30821)  (629, -0.411154)  (632, -0.456383) 
row 517: (389, -0.592205)  (418, -0.247077)  (517, 1.64773)  (535, -0.808443) 
row 518: (518, 1.04671)  (569, -0.405256)  (614, -0.258646)  (615, -0.382803) 
row 519: (432, -0.240256)  (519, 1.06235)  (544, -0.406821)  (673, -0.415277) 
row 520: (380, -0.239979)  (390, -0.376242)  (520, 1.23945)  (579, -0.62323) 
row 521: (521, 1.05065)  (579, -0.335363)  (580, -0.324658)  (586, -0.390632) 
row 522: (432, -0.397236)  (472, -0.41002)  (522, 1.32389)  (523, -0.516633) 
row 523: (381, -0.440719)  (420, -0.493793)  (522, -0.516633)  (523, 1.45114) 
row 524: (372, -0.511798)  (472, -0.62868)  (524, 1.50185)  (624, -0.361376) 
row 525: (382, -0.377244)  (431, -0.781815)  (525, 1.15906) 
row 526: (377, -0.468166)  (433, -0.98749)  (526, 3.01172) 
row 527: (395, -0.556436)  (527, 1.79064)  (542, -0.447742)  (620, -0.78646) 
row 528: (444, -0.519924)  (447, -0.440992)  (528, 1.49649)  (656, -0.535575) 
row 529: (387, -0.470138)  (506, -0.3012)  (529, 1.10868)  (641, -0.337346) 
row 530: (425, -0.288227)  (530, 1.00154)  (594, -0.40691)  (641, -0.306398) 
row 531: (531, 0.861142)  (532, -0.264454)  (572, -0.168608)  (644, -0.428079) 
row 532: (351, -0.42679)  (531, -0.264454)  (532, 0.879432)  (666, -0.188187) 
row 533: (379, -0.262067)  (380, -0.435693)  (533, 0.857395)  (534, -0.159635) 
row 534: (390, -0.239618)  (533, -0.159635)  (534, 0.399252) 
row 535: (517, -0.808443)  (535, 2.78997)  (536, -0.270308) 
row 536: (455, -0.37357)  (515, -0.661803)  (535, -0.270308)  (536, 1.30568) 
row 537: (346, -0.529886)  (537, 1.27409)  (616, -0.360834)  (665, -0.383368) 
row 538: (461, -0.68314)  (538, 1.52267)  (616, -0.482195)  (663, -0.357333) 
row 539: (370, -0.672657)  (483, -0.307095)  (539, 2.84586) 
row 540: (369, -0.411019)  (437, -0.432158)  (483, -0.365349)  (540, 1.20853) 
row 541: (394, -0.311099)  (395, -0.479688)  (475, -0.364696)  (541, 1.15548) 
row 542: (527, -0.447742)  (542, 1.64193)  (631, -0.618074)  (660, -0.576115) 
row 543: (543, 1.31951)  (621, -0.493074)  (623, -0.455915)  (673, -0.370519) 
row 544: (361, -0.367336)  (472, -0.290219)  (519, -0.406821)  (544, 1.06438) 
row 545: (444, -0.483241)  (545, 1.30114)  (546, -0.406996)  (592, -0.410899) 
row 546: (545, -0.406996)  (546, 1.4166)  (648, -0.486994)  (685, -0.522609) 
row 547: (410, -0.255961)  (435, -0.246977)  (511, -0.200701)  (547, 0.703639) 
row 548: (398, -0.314258)  (410, -0.338814)  (508, -0.570863)  (548, 1.22394) 
row 549: (362, -0.336361)  (392, -0.568776)  (470, -0.961494)  (549, 1.86663) 
row 550: (371, -0.679783)  (507, -0.434734)  (550, 1.58341)  (598, -0.468898) 
row 551: (349, -0.289289)  (551, 0.844078)  (639, -0.379299)  (658, -0.175491) 
row 552: (552, 1.01464)  (562, -0.441006)  (640, -0.249641)  (658, -0.323996) 
row 553: (356, -0.326676)  (553, 1.1211)  (554, -0.388805)  (656, -0.405613) 
row 554: (474, -0.314818)  (553, -0.388805)  (554, 1.15049)  (618, -0.446867) 
row 555: (471, -0.513506)  (482, -0.348896)  (555, 1.12772)  (556, -0.265323) 
row 556: (505, -0.311565)  (555, -0.265323)  (556, 0.975677)  (672, -0.39879) 
row 557: (465, -0.462171)  (466, -0.363915)  (557, 1.27033)  (664, -0.444246) 
row 558: (449, -0.450225)  (558, 1.4489)  (628, -0.482249)  (664, -0.516428) 
row 559: (446, -0.244672)  (559, 1.19441)  (648, -0.403385)  (662, -0.546352) 
row 560: (446, -0.408233)  (560, 1.12224)  (674, -0.389224)  (691, -0.324778) 
row 561: (561, 1.03828)  (562, -0.245388)  (646, -0.408134)  (678, -0.384759) 
row 562: (491, -0.345498)  (552, -0.441006)  (561, -0.245388)  (562, 1.03189) 
row 563: (494, -0.315058)  (563, 1.04995)  (602, -0.463212)  (668, -0.271681) 
row 564: (360, -0.192142)  (480, -0.365883)  (564, 0.937327)  (668, -0.379301) 
row 565: (53, -0.630958)  (565, 1.46571)  (669, -0.47418)  (674, -0.360576) 
row 566: (347, -0.317633)  (467, -0.428248)  (566, 1.27152)  (643, -0.525638) 
row 567: (450, -0.376548)  (512, -0.283865)  (567, 1.10097)  (609, -0.44056) 
row 568: (401, -0.526714)  (450, -0.349499)  (459, -0.329143)  (568, 1.20536) 
row 569: (389, -0.415372)  (518, -0.405256)  (569, 0.95963)  (570, -0.139002) 
row 570: (422, -0.350747)  (423, -0.327507)  (569, -0.139002)  (570, 0.817255) 
row 571: (129, -0.34531)  (454, -0.427708)  (571, 1.02702)  (644, -0.254006) 
row 572: (531, -0.168608)  (572, 0.77302)  (666, -0.264003)  (690, -0.340409) 
row 573: (397, -0.401391)  (409, -0.498429)  (506, -0.400234)  (573, 1.30005) 
row 574: (425, -0.518569)  (511, -0.283683)  (574, 1.08567)  (576, -0.283423) 
row 575: (465, -0.362536)  (486, -0.394336)  (575, 1.23888)  (661, -0.482008) 
row 576: (435, -0.299762)  (574, -0.283423)  (576, 0.969884)  (659, -0.386699) 
row 577: (56, -0.415274)  (577, 1.1947)  (578, -0.361222)  (581, -0.418204) 
row 578: (492, -0.424041)  (577, -0.361222)  (578, 1.24903)  (634, -0.46377) 
row 579: (520, -0.62323)  (521, -0.335363)  (579, 1.27719)  (654, -0.318594) 
row 580: (414, -0.259704)  (521, -0.324658)  (580, 0.988247)  (653, -0.403886) 
row 581: (463, -0.281618)  (577, -0.418204)  (581, 1.07713)  (682, -0.377311) 
row 582: (406, -0.444396)  (417, -0.437632)  (582, 1.28039)  (597, -0.398367) 
row 583: (363, -0.410964)  (498, -0.298186)  (583, 1.28203)  (597, -0.572884) 
row 584: (584, 0.946496)  (605, -0.325587)  (625, -0.325525)  (676, -0.295383) 
row 585: (387, -0.501121)  (497, -0.286374)  (585, 1.26546)  (625, -0.477968) 
row 586: (453, -0.419352)  (521, -0.390632)  (586, 1.12614)  (587, -0.316159) 
row 587: (473, -0.289246)  (586, -0.316159)  (587, 1.05329)  (630, -0.447887) 
row 588: (430, -0.407991)  (438, -0.408289)  (445, -0.528393)  (588, 1.34467) 
row 589: (438, -0.5497)  (498, -0.427279)  (589, 1.29147)  (635, -0.31449) 
row 590: (469, -0.402786)  (590, 1.25106)  (591, -0.337842)  (593, -0.510433) 
row 591: (355, -0.351834)  (590, -0.337842)  (591, 1.2427)  (650, -0.553021) 
row 592: (354, -0.405637)  (545, -0.410899)  (592, 1.22383)  (647, -0.407295) 
row 593: (354, -0.594039)  (590, -0.510433)  (593, 1.46322)  (679, -0.358743) 
row 594: (530, -0.40691)  (594, 1.00822)  (595, -0.257695)  (642, -0.343616) 
row 595: (500, -0.402977)  (594, -0.257695)  (595, 0.926557)  (647, -0.265885) 
row 596: (151, -0.403349)  (487, -0.493628)  (596, 1.481)  (674, -0.584022) 
row 597: (582, -0.398367)  (583, -0.572884)  (597, 1.45497)  (598, -0.483719) 
row 598: (443, -0.439855)  (550, -0.468898)  (597, -0.483719)  (598, 1.39247) 
row 599: (599, 1.33603)  (604, -0.334261)  (650, -0.519302)  (686, -0.482469) 
row 600: (403, -0.342597)  (445, -0.429004)  (600, 1.20526)  (676, -0.433661) 
row 601: (456, -0.513149)  (601, 1.37922)  (602, -0.474442)  (627, -0.391626) 
row 602: (563, -0.463212)  (601, -0.474442)  (602, 1.37029)  (621, -0.432634) 
row 603: (603, 1.05995)  (619, -0.339988)  (639, -0.2747)  (689, -0.445257) 
row 604: (599, -0.334261)  (604, 0.915086)  (649, -0.303038)  (676, -0.277787) 
row 605: (386, -0.321164)  (428, -0.370464)  (584, -0.325587)  (605, 1.01721) 
row 606: (387, -0.370044)  (397, -0.270279)  (502, -0.322771)  (606, 0.963093) 
row 607: (397, -0.325485)  (424, -0.409112)  (504, -0.425049)  (607, 1.15965) 
row 608: (349, -0.444726)  (451, -0.336481)  (478, -0.535443)  (608, 1.31665) 
row 609: (451, -0.524251)  (567, -0.44056)  (609, 1.49525)  (613, -0.53044) 
row 610: (458, -0.552593)  (479, -0.503416)  (492, -0.596383)  (610, 1.65239) 
row 611: (400, -0.55105)  (408, -0.557089)  (514, -0.463653)  (611, 1.57179) 
row 612: (392, -0.362098)  (393, -0.316399)  (413, -0.261949)  (612, 0.940446) 
row 613: (413, -0.355378)  (482, -0.304083)  (609, -0.53044)  (613, 1.1899) 
row 614: (422, -0.286491)  (432, -0.537626)  (518, -0.258646)  (614, 1.08276) 
row 615: (388, -0.554808)  (518, -0.382803)  (615, 1.44353)  (673, -0.505923) 
row 616: (351, -0.435587)  (537, -0.360834)  (538, -0.482195)  (616, 1.27862) 
row 617: (351, -0.643906)  (463, -0.42891)  (617, 1.48294)  (633, -0.41012) 
row 618: (358, -0.511711)  (554, -0.446867)  (618, 1.39094)  (680, -0.432363) 
row 619: (603, -0.339988)  (619, 1.15789)  (658, -0.327839)  (680, -0.490062) 
row 620: (359, -0.616663)  (456, -0.40191)  (527, -0.78646)  (620, 1.80503) 
row 621: (359, -0.630245)  (543, -0.493074)  (602, -0.432634)  (621, 1.55595) 
row 622: (235, -0.488781)  (426, -0.629341)  (622, 1.46573)  (683, -0.347606) 
row 623: (361, -0.518191)  (494, -0.418191)  (543, -0.455915)  (623, 1.3923) 
row 624: (414, -0.457616)  (440, -0.424623)  (524, -0.361376)  (624, 1.24362) 
row 625: (584, -0.325525)  (585, -0.477968)  (625, 1.08396)  (649, -0.280469) 
row 626: (500, -0.31723)  (626, 1.19992)  (641, -0.407661)  (649, -0.47503) 
row 627: (476, -0.416548)  (601, -0.391626)  (627, 1.31877)  (628, -0.510596) 
row 628: (352, -0.405089)  (558, -0.482249)  (627, -0.510596)  (628, 1.39793) 
row 629: (516, -0.411154)  (629, 1.24941)  (630, -0.389399)  (688, -0.448859) 
